group3,nic_div,workers_m
341,49,0.00124707375
341,64,0.001413885
341,65,0.0005371800000000001
341,69,0.04366467375
341,82,0.0178548875
341,84,0.03559471625
341,85,0.0029961375
341,88,0.010617288749999999
341,94,0.065408235
341,96,0.010001768749999999
342,85,0.09382568499999999
342,86,0.0013463787500000001
342,93,0.08323875875
343,21,0.0006126725
343,23,0.00020430125
343,32,0.01940748875
343,35,0.0003146025
343,41,0.0125239575
343,43,0.022322792499999997
343,46,0.010291677499999999
343,47,0.0024613212499999997
343,55,0.0007457475
343,56,0.0183265525
343,62,0.01320771625
343,64,0.005527085
343,65,0.00556006625
343,69,0.00215664625
343,71,0.00558874375
343,74,0.35570863625
343,77,0.0367070675
343,79,0.006869704999999999
343,82,0.027219609999999998
343,84,0.04386369625
343,85,0.006257526249999999
343,86,0.0015325224999999999
343,90,0.01384929
343,94,0.00008380625000000001
351,14,0.00837565
351,15,0.0024187249999999996
351,18,0.00548743
351,21,0.00255884375
351,24,0.00751950875
351,26,0.00238074375
351,27,0.0011520525
351,32,0.001661095
351,35,0.0032991024999999997
351,43,0.0071388975
351,52,0.00012125375
351,58,0.012833415
351,59,0.010136088750000001
351,60,0.0009067537499999999
351,61,0.01133439625
351,62,0.12582262
351,63,0.0318407225
351,64,0.007079205
351,69,0.00238367125
351,71,0.0133251225
351,72,0.007310013749999999
351,73,0.0029698612499999997
351,82,0.00704134625
351,84,0.01513989625
351,85,0.004138448749999999
351,86,0.00018987875
351,95,0.0119229275
352,18,0.00864994375
352,22,0.00613416625
352,33,0.0041625312499999996
352,35,0.00076085
352,42,0.00001203
352,43,0.027576115000000002
352,47,0.00320618875
352,52,0.00007476875
352,59,0.06323131875
352,60,0.01425674375
352,61,0.06395296125
352,63,0.00957722375
352,64,0.0018000537499999998
352,68,0.00209317
352,74,0.01577048875
352,77,0.01373892
352,82,0.0123426725
352,84,0.00260019
352,85,0.000242755
352,90,0.00521559875
352,95,0.0063702425
411,1,0.01617682875
411,2,0.00167411125
411,3,0.00492023125
411,5,0.022786644999999998
411,6,0.0046621825
411,7,0.000070475
411,8,0.00161540875
411,9,0.00066768
411,10,0.05623020375
411,11,0.0036191925
411,12,0.00294175125
411,13,0.04293824375
411,14,0.010766188749999999
411,15,0.008267486249999999
411,16,0.0042847137499999995
411,17,0.01397257375
411,18,0.01617179875
411,19,0.00394408
411,20,0.011267702499999999
411,21,0.0383326275
411,22,0.008055033750000001
411,23,0.024049338750000003
411,24,0.007846595
411,25,0.00499838875
411,26,0.008686125
411,27,0.0151113875
411,28,0.01475410875
411,29,0.00747041125
411,30,0.00176535125
411,31,0.00367038
411,32,0.019137354999999998
411,33,0.01210448125
411,35,0.10085258999999999
411,36,0.03874741625
411,38,0.0071674875
411,41,0.028275013749999998
411,42,0.059428146249999994
411,45,0.0180142025
411,46,0.08998163125
411,47,0.040869013749999995
411,49,0.113838395
411,50,0.0056189462499999995
411,51,0.004237939999999999
411,52,0.05945406625
411,53,0.0400525125
411,55,0.015571087499999999
411,56,0.00614922375
411,60,0.00214632375
411,61,0.01058952625
411,62,0.01843253125
411,63,0.01731960625
411,64,0.5467975574999999
411,65,0.061720687499999996
411,66,0.01549380125
411,68,0.011542403750000001
411,69,0.11905537
411,70,0.011991884999999999
411,71,0.00794178375
411,73,0.0008077975
411,74,0.00157445875
411,75,0.0024937125
411,77,0.00025117875
411,78,0.03102038
411,79,0.00902503625
411,80,0.0015459987499999999
411,81,0.0035659025
411,82,0.16610908125
411,84,1.06155237375
411,85,0.34936594875
411,86,0.1330496675
411,88,0.01898874
411,90,0.00049108625
411,91,0.001423805
411,93,0.00043377625
411,94,0.08399818124999998
411,95,0.00008607625
411,96,0.00371989875
412,35,0.0007003925
412,46,0.00638616625
412,49,0.00122078375
412,55,0.000405855
412,64,0.012487798750000001
412,82,0.010241988749999998
412,84,0.09229736999999999
412,86,0.0039306175
412,94,0.00143691625
412,97,0.02218367875
413,2,0.0018068849999999998
413,5,0.0027381475
413,8,0.00123854625
413,10,0.01802041875
413,11,0.0009681525
413,13,0.010468562499999999
413,14,0.0314742825
413,17,0.00253998
413,18,0.01805897
413,20,0.0373359625
413,21,0.00459845375
413,22,0.011629395
413,23,0.02459313375
413,24,0.0072079375
413,25,0.0016489125000000002
413,26,0.00037605375
413,27,0.02416742375
413,28,0.00987151
413,29,0.01085971375
413,30,0.00516897125
413,32,0.0090229975
413,33,0.002442825
413,35,0.02784826125
413,36,0.00364890625
413,38,0.00106606
413,41,0.00569912625
413,42,0.0012885462499999999
413,43,0.005564755
413,45,0.037905598750000005
413,46,0.053152451249999996
413,47,0.10617423625
413,49,0.00400354
413,51,0.0003664375
413,52,0.04822356
413,53,0.01302950375
413,55,0.007459063750000001
413,56,0.0008812799999999999
413,58,0.02056643
413,60,0.008060607499999999
413,61,0.01371833375
413,62,0.1485419725
413,63,0.21617727874999998
413,64,0.08533359625
413,65,0.01253991
413,66,0.017882864999999998
413,68,0.011657851249999998
413,69,0.02957580625
413,70,0.00102626875
413,71,0.0033721912499999995
413,74,0.00354601125
413,77,0.001413145
413,80,0.0041735324999999995
413,82,0.1787922025
413,84,0.18184208624999998
413,85,0.03179461125
413,86,0.10274732624999999
413,87,0.0010081299999999999
413,90,0.0018030375000000001
413,91,0.00021967000000000002
413,94,0.006068556249999999
413,95,0.010656092499999999
413,96,0.0015264599999999999
421,8,0.004001735
421,10,0.00527238125
421,14,0.0044940299999999996
421,25,0.00087590125
421,27,0.0011293862499999999
421,32,0.0073283125
421,35,0.032627343749999996
421,36,0.00400354875
421,42,0.00140058625
421,45,0.010317146249999999
421,46,0.034379601249999996
421,47,0.060236542500000004
421,49,0.0039518525
421,52,0.0015647249999999999
421,53,0.01937309375
421,55,0.00312945375
421,56,0.0116735
421,59,0.000815475
421,61,0.00358951375
421,63,0.00493226375
421,64,0.5415299699999999
421,65,0.00358327375
421,66,0.005898565
421,69,0.00466794125
421,78,0.0301580825
421,82,0.03804559874999999
421,84,0.025513632499999998
421,85,0.00028465500000000003
421,86,0.02091671125
421,90,0.00008607625
421,92,0.013704480000000002
421,94,0.00631824875
422,1,0.00250924625
422,11,0.00039570249999999995
422,14,0.005730343749999999
422,21,0.0011322675
422,22,0.0016718949999999998
422,23,0.0006412074999999999
422,24,0.0014720287499999998
422,27,0.0025597125
422,29,0.0035776049999999998
422,42,0.003837035
422,45,0.01551075625
422,46,0.0026999149999999998
422,47,0.003808545
422,49,0.01664718
422,51,0.008342665
422,52,0.011749184999999999
422,53,0.003451595
422,55,0.03596331125
422,56,0.015414671250000001
422,59,0.0011976349999999998
422,61,0.0041254625
422,62,0.008863220000000002
422,63,0.05329837
422,64,0.03764582624999999
422,66,0.00416117875
422,69,0.006112159999999999
422,70,0.00448210375
422,71,0.0020622849999999996
422,74,0.00066014625
422,78,0.0021304675
422,79,0.02233117875
422,81,0.00199206875
422,82,0.040642044999999995
422,84,0.013107210000000001
422,85,0.029918234999999998
422,86,0.1375414475
422,88,0.0061578275
422,94,0.00044013
422,95,0.00038657875
422,96,0.00854335375
431,1,0.0030750299999999994
431,3,0.0014851674999999999
431,8,0.00084744
431,10,0.020512825
431,11,0.0014052525
431,12,0.00189018
431,13,0.0065663525
431,14,0.00530607625
431,15,0.0068142325
431,16,0.00010992499999999999
431,17,0.00385234625
431,18,0.0016185125
431,20,0.006278209999999999
431,21,0.004352139999999999
431,22,0.008975954999999999
431,23,0.01360749625
431,24,0.007228726249999999
431,25,0.01088374375
431,26,0.00133256375
431,28,0.00371353875
431,29,0.013959781249999999
431,30,0.0046489575
431,31,0.0019961312500000002
431,32,0.00330888375
431,35,0.0059545425
431,36,0.0036436612499999997
431,39,0.00128795
431,41,0.0204946875
431,42,0.008814467500000001
431,43,0.00241224875
431,45,0.026108687499999998
431,46,0.07855825625
431,47,0.0833028925
431,49,0.016233716250000002
431,50,0.00265028375
431,52,0.01331083625
431,53,0.0035956162499999997
431,56,0.00902509875
431,58,0.00151267625
431,61,0.00751852375
431,62,0.01930948125
431,64,0.5162242137499999
431,65,0.00551003375
431,66,0.0034774374999999996
431,68,0.017679675000000002
431,69,0.08195660125
431,70,0.0021387274999999997
431,73,0.00061009375
431,77,0.00307729125
431,78,0.00400526
431,79,0.0005983212499999999
431,80,0.0014213512499999998
431,82,0.01263135
431,84,0.14176743125
431,85,0.042832436249999994
431,86,0.02750480125
431,94,0.0010364212500000001
432,1,0.008620079999999999
432,5,0.0046247862499999995
432,8,0.00018851875
432,10,0.008319755
432,11,0.0282794975
432,13,0.00084388
432,14,0.01325510375
432,15,0.000129865
432,18,0.00449140375
432,20,0.0068880799999999996
432,21,0.00813732875
432,22,0.00238034875
432,23,0.02390496
432,24,0.00256355
432,25,0.005519395
432,26,0.0015193075
432,27,0.00580081375
432,28,0.00882558
432,29,0.010895825
432,30,0.007258748749999999
432,32,0.01218032875
432,35,0.00353553375
432,36,0.0023609887499999997
432,41,0.00068206875
432,45,0.00397068125
432,46,0.06979520125
432,47,0.01775430625
432,49,0.020887116249999997
432,50,0.0048313474999999995
432,52,0.058746481249999996
432,53,0.0089436325
432,55,0.00483826625
432,56,0.008406145
432,61,0.0079358675
432,66,0.0011505250000000001
432,77,0.00655572
432,78,0.002208725
432,82,0.01885765625
432,84,0.04675109
432,85,0.0002315525
432,86,0.0058283625
432,93,0.0027976
432,96,0.0037534887499999997
441,1,0.01030765875
441,2,0.004504739999999999
441,3,0.00033852750000000004
441,5,0.0206876725
441,7,0.0005168125
441,9,0.00004228
441,10,0.01366759375
441,14,0.00135216
441,15,0.0035685624999999997
441,17,0.00210620125
441,18,0.00893385125
441,19,0.0034776662500000002
441,21,0.00816922375
441,23,0.00619510875
441,24,0.005422063749999999
441,25,0.0022428737500000003
441,26,0.009661405
441,27,0.0035009
441,29,0.00201128
441,30,0.00442527125
441,31,0.004822675
441,32,0.01222216125
441,33,0.0001545675
441,35,0.019604142499999998
441,36,0.0123155075
441,37,0.0023822849999999996
441,41,0.00177350125
441,42,0.01442769125
441,43,0.00006445749999999999
441,45,0.0115782275
441,46,0.04943535375
441,47,0.01620233125
441,49,0.01996239875
441,50,0.00683671375
441,51,0.0003017375
441,52,0.01521172375
441,53,0.18515577500000002
441,55,0.016597816249999998
441,58,0.00177093
441,59,0.0044524774999999996
441,60,0.0020049725
441,61,0.00675342875
441,62,0.0169132725
441,63,0.0037106887500000002
441,64,0.18156075625
441,65,0.0074590425000000005
441,66,0.0035677937499999997
441,68,0.01563963125
441,69,0.056208434999999994
441,70,0.0022906262500000003
441,71,0.0029972899999999997
441,72,0.00126594
441,74,0.0025382200000000003
441,75,0.030114851249999998
441,77,0.00010400249999999999
441,78,0.0164350475
441,79,0.00333961
441,81,0.005195053749999999
441,82,0.15140388625
441,84,0.5654423449999999
441,85,0.43638742375
441,86,0.063515375
441,88,0.00297852875
441,91,0.008437325
441,93,0.0028508025
441,94,0.0020822962500000003
441,95,0.003316845
441,96,0.00483233375
511,47,0.0018360124999999999
511,49,0.389990195
511,51,0.0069333549999999996
511,52,0.041759388749999994
511,79,0.048308225
511,82,0.00116523125
511,84,0.0014577375000000001
511,85,0.03035885875
512,1,0.00363775125
512,2,0.0015593675
512,5,0.00106478875
512,6,0.00296951125
512,8,0.00415382625
512,10,0.18599467125
512,11,0.0024429587500000003
512,13,0.0027720212500000002
512,14,0.00177360125
512,20,0.004497376249999999
512,21,0.0031533837499999997
512,23,0.00019983999999999998
512,24,0.0025497224999999997
512,26,0.011221802500000001
512,27,0.002217935
512,30,0.010256368750000001
512,35,0.00270317
512,41,0.00502297
512,42,0.001278325
512,47,0.04292929875
512,55,0.13146385375
512,56,2.617212665
512,62,0.00156084
512,64,0.004357555
512,84,0.04279149624999999
512,85,0.7957711199999999
512,86,0.017397505
512,87,0.00111506125
512,88,0.10202144625000001
512,94,0.018614618749999996
512,96,0.025734049999999998
512,97,0.850107925
513,10,0.00164994
513,15,0.00180844
513,52,0.0008418474999999999
513,55,0.035498303749999995
513,56,0.632237285
513,64,0.0024905500000000002
513,77,0.00359162
513,82,0.0030822825
513,84,0.007627221249999999
513,85,0.0047656175
513,90,0.0018959299999999999
513,92,0.0004904499999999999
513,94,0.0017233975
513,96,0.00129050875
513,97,0.00617622625
514,1,0.0011280475
514,15,0.0017019449999999998
514,59,0.004165520000000001
514,69,0.00972771
514,84,0.008435817500000001
514,86,0.00552129
514,87,0.0015004362499999998
514,94,0.007428633749999999
514,96,2.420982515
514,97,0.00092875625
515,1,0.00448676
515,10,0.00909962375
515,12,0.00201335
515,13,0.00557618
515,20,0.006945556249999999
515,22,0.00455935
515,23,0.011003521249999999
515,24,0.012885605
515,25,0.00124107375
515,27,0.003228055
515,29,0.00452301375
515,35,0.00545310625
515,36,0.0089413725
515,41,0.02786969125
515,42,0.00351219875
515,45,0.0052022449999999994
515,46,0.001463175
515,47,0.01402154375
515,49,0.00323584875
515,51,0.0039295725
515,52,0.02774866125
515,55,0.0951932925
515,56,0.5065809299999999
515,59,0.00244389125
515,62,0.019530198749999998
515,64,0.00817876125
515,68,0.0053532775
515,75,0.0009073737499999999
515,77,0.00027394875
515,78,0.0064354825
515,80,0.006293735
515,81,0.02516116375
515,82,0.0220232725
515,84,0.03727636625
515,85,0.035623628750000004
515,86,0.06594002375
515,87,0.00164215625
515,90,0.01886778625
515,93,0.0011535062500000002
515,94,0.0077541699999999995
515,96,0.020221919999999997
515,97,0.19471193625
516,1,0.00885268125
516,2,0.01335802
516,10,0.0031682299999999997
516,11,0.0009662812499999999
516,13,0.0019145425
516,14,0.02092834625
516,15,0.000289935
516,17,0.007102005
516,29,0.04798773625
516,30,0.005108722499999999
516,35,0.00005582
516,36,0.00221746625
516,41,0.0000232525
516,42,0.011505208749999999
516,43,0.00078042625
516,45,0.0010909749999999999
516,46,0.00947097
516,47,0.0032156362500000003
516,49,0.00152113
516,52,0.00550344125
516,53,0.00708641125
516,55,0.001229365
516,56,0.0034784475
516,58,0.0021636737499999997
516,69,0.007086809999999999
516,73,0.00031741
516,74,0.011197138750000002
516,75,0.0043775624999999995
516,77,0.02675841125
516,80,0.0313238725
516,81,0.00210022375
516,82,0.00846106875
516,84,0.029574734999999998
516,85,0.031557395
516,86,0.04306285125
516,87,0.0038148975
516,88,0.018843678750000002
516,90,0.00063704875
516,94,0.0078729375
516,95,0.00749549625
516,96,0.2088747175
516,97,0.018353611250000002
521,1,0.3372801975
521,2,0.00034376249999999996
521,3,0.0017845387499999998
521,10,0.03876031625
521,11,0.014970285
521,12,0.00253073625
521,13,0.0058099812499999995
521,16,0.000029902499999999997
521,20,0.027212658749999997
521,21,0.00024980499999999997
521,23,0.0031376937499999996
521,27,0.00166001875
521,28,0.00127346375
521,32,0.006002516249999999
521,33,0.00169435875
521,35,0.0037152875
521,36,0.0018224687499999999
521,38,0.00966887625
521,45,0.018843726249999998
521,46,0.36840995374999996
521,47,2.9342321612499997
521,49,0.00443799375
521,56,0.6672625962500001
521,58,0.00092796375
521,60,0.002023065
521,61,0.012240635000000001
521,63,0.01432490375
521,64,0.009159108749999999
521,65,0.0024117825
521,68,0.007812436250000001
521,70,0.0010167425000000001
521,73,0.00870801625
521,82,0.03517549625
521,84,0.00353832625
521,92,0.0061033337499999995
521,95,0.00221164
522,1,0.020163999999999998
522,2,0.002112265
522,3,0.009511809999999999
522,8,0.0038277949999999997
522,10,0.18835912875
522,11,0.0169990625
522,12,0.00281809875
522,13,0.02293158625
522,14,0.01719603875
522,15,0.0060711524999999995
522,16,0.0131637625
522,17,0.0008811575
522,18,0.01202053375
522,20,0.005764838750000001
522,21,0.015442973749999998
522,22,0.0024841225
522,23,0.023877766249999998
522,24,0.02181047125
522,25,0.025603857499999997
522,26,0.00040367
522,27,0.00428076
522,28,0.00302485125
522,30,0.0013572987499999999
522,31,0.047205949999999997
522,32,0.05253750375
522,33,0.03075565
522,35,0.005632337499999999
522,36,0.01239433625
522,37,0.0029150137499999998
522,38,0.028986823749999998
522,43,0.01993776
522,45,0.6582655912500001
522,46,2.1776591274999997
522,47,28.41992821583333
522,52,0.005473526249999999
522,55,0.00015177375
522,56,1.16380271375
522,58,0.0034887324999999998
522,62,0.010328861250000002
522,63,0.009134812499999999
522,64,0.01713389875
522,69,0.00231695125
522,73,0.00024022374999999998
522,74,0.006770502499999999
522,77,0.02676272375
522,79,0.00001604625
522,82,0.03207146875
522,84,0.008047213749999999
522,85,0.0019028937500000002
522,86,0.01876613
522,90,0.00536041125
522,92,0.027342863749999998
522,95,0.09744799375
522,96,0.01038830875
523,8,0.0008933975
523,22,0.00368873125
523,23,0.00097910625
523,32,0.00498455125
523,42,0.00346574375
523,45,0.00887036125
523,46,0.03960371125
523,47,0.09082777125
523,49,0.0178221225
523,50,0.00165585375
523,51,0.0071333125
523,52,0.01984617625
523,55,0.0060554375
523,56,0.01848895375
523,59,0.00359267625
523,61,0.00197304375
523,64,0.0854643425
523,65,0.00150559625
523,77,0.00318949625
523,79,0.00521551
523,80,0.000626335
523,82,0.017857625
523,84,0.006280413749999999
523,86,0.02086698375
523,90,0.00428835375
523,92,0.0002270925
523,93,0.005359771249999999
523,94,0.004628815
524,1,0.01562623125
524,2,0.0007638312500000001
524,5,0.0025833612499999996
524,10,0.01762986375
524,11,0.02025322125
524,13,0.0028522749999999996
524,14,0.00177604125
524,16,0.00347435125
524,18,0.0047935124999999995
524,19,0.00786852125
524,20,0.01040339
524,21,0.0032542575
524,22,0.0051187987499999995
524,27,0.01634354375
524,32,0.01271742625
524,35,0.007226048749999999
524,36,0.008530692500000001
524,38,0.03179450125
524,43,0.0015726474999999999
524,45,0.0889277825
524,46,0.5387290849999999
524,47,1.84668207
524,49,0.00107085125
524,52,0.0056741149999999995
524,53,0.10462291874999999
524,56,0.15424937625
524,58,0.00189408
524,61,0.00796382125
524,62,0.00780314875
524,63,0.0099043625
524,64,0.05935710375
524,65,0.00381515625
524,68,0.00890963125
524,70,0.00431620625
524,74,0.003620925
524,77,0.0020395375
524,82,0.06555998875
524,84,0.00118912875
524,85,0.0013715475
524,92,0.03405736875
524,95,0.0031541424999999997
524,96,0.001017015
531,1,0.01102110875
531,55,0.01954093125
531,84,0.01629240625
531,85,0.39005317375
531,86,0.03957221375
531,87,0.011931206249999998
531,88,0.1182133475
531,96,0.0275051425
531,97,0.06698441
532,13,0.00024938875
532,36,0.0032400999999999997
532,80,0.0030592587499999996
532,84,0.02205245375
532,86,0.2205745175
532,87,0.028799885
532,88,0.0069001625
532,96,0.00854034375
532,97,0.014641864999999999
541,1,0.05695476875
541,2,0.016432485
541,5,0.00778128125
541,7,0.013273491249999998
541,8,0.006779878749999999
541,9,0.00310570375
541,10,0.08860132374999999
541,11,0.00155847625
541,12,0.0021156149999999995
541,13,0.04356899375
541,14,0.03317000625
541,15,0.0107545875
541,16,0.0016397425
541,17,0.01151049
541,18,0.003707795
541,19,0.0114277625
541,20,0.021674378749999997
541,21,0.04265390875
541,22,0.00792389875
541,23,0.04973890375
541,24,0.038687525
541,25,0.017614572499999998
541,26,0.0028366462500000003
541,27,0.062159272499999994
541,28,0.01350746875
541,29,0.008420067500000001
541,30,0.00395381625
541,32,0.011569403749999999
541,35,0.092800465
541,36,0.00927543625
541,41,0.02839902
541,42,0.006196548749999999
541,43,0.0034730299999999998
541,45,0.02541202125
541,46,0.014187905
541,47,0.07305083624999999
541,49,0.07560254749999999
541,50,0.00203786875
541,51,0.0057642050000000005
541,52,0.05428360875
541,53,0.006719316249999999
541,55,0.0370320375
541,56,0.0159716725
541,61,0.01566717
541,62,0.07981467874999999
541,63,0.00038641375
541,64,0.133944915
541,68,0.00353213125
541,70,0.0011104437499999998
541,72,0.00315764375
541,74,0.01985948
541,75,0.000033889999999999996
541,77,0.00093614125
541,78,0.0622452975
541,79,0.0018221137499999998
541,80,0.88893971125
541,81,0.0033974274999999995
541,82,0.021120704999999997
541,84,1.8686697862500001
541,85,0.20311339250000002
541,86,0.1129807625
541,87,0.009732112499999999
541,88,0.00539714375
541,90,0.00989824125
541,91,0.0008682475
541,93,0.0053526962499999995
541,94,0.05160550875
541,96,0.0072343325
541,97,0.40707347875
611,1,106.4866757875
611,2,0.038443395
611,3,0.00288053125
611,7,0.00191524625
611,10,0.021540638749999997
611,11,0.014006575
611,13,0.00456942875
611,19,0.00119532125
611,20,0.0051249024999999995
611,24,0.00474543375
611,25,0.00432886625
611,26,0.0185562525
611,27,0.010500980000000002
611,28,0.0038483212500000003
611,29,0.0040420412499999996
611,35,0.00982947125
611,41,0.057232584999999996
611,42,0.0191946725
611,47,0.0054771099999999994
611,52,0.010696795
611,55,0.0077547300000000005
611,56,0.00162486
611,61,0.00316374375
611,68,0.0007933875000000001
611,81,0.009243305
611,84,0.01706033375
611,85,0.054495855
611,86,0.00008543
611,87,0.0020488775
611,88,0.0032458225
611,91,0.00099996125
611,93,0.01778567375
611,94,0.0015281275
611,95,0.0011566749999999998
611,96,0.0017054437499999999
611,97,0.05673342125
612,1,21.315096240833334
612,3,0.005882975
612,10,0.00961510875
612,46,0.025435592499999996
612,47,0.0001099575
612,94,0.005585918749999999
612,97,0.006720584999999999
613,1,16.90069789958333
613,2,0.000110835
613,10,0.0103177225
613,28,0.00582261
613,29,0.00743913125
613,41,0.0067433612500000005
613,46,0.00458900625
613,49,0.0005520275
613,96,0.0009111
621,1,0.16137104375
621,2,0.54951247375
621,3,0.0025605575
621,16,0.029318663749999998
621,21,0.00139971125
621,46,0.0042337875
621,78,0.000040935
621,84,0.02720803125
622,1,0.010414145
622,3,1.0367145062499998
622,10,0.00904021625
622,13,0.00505399125
622,33,0.0012955075000000002
622,41,0.0021882275
622,47,0.01930354125
622,84,0.00017236
631,1,8.23847161
631,14,0.007929862499999999
631,41,0.0033859275
632,1,0.95053415375
632,46,0.00180759875
633,1,1.1700537
634,1,0.00196257
634,2,0.28994479375
634,3,0.09719477874999999
711,1,0.0005724887499999999
711,8,0.006698875
711,16,0.4191247825
711,23,0.190071475
711,24,0.00488628625
711,25,0.0924794125
711,28,0.0013764075
711,31,1.2407550575000001
711,32,0.0043673474999999995
711,33,0.0004052225
711,35,0.00004703374999999999
711,41,6.9397311649999995
711,42,0.025126073750000002
711,43,0.4246065875
711,45,0.0057495875
711,46,0.00181739875
711,47,0.00401222125
711,56,0.00589877
711,77,0.0037153975
711,81,0.0017664175
711,84,0.00017790625
711,85,0.003399765
711,86,0.0006761225
711,90,0.0043866925
711,95,0.02481157875
712,1,0.000627975
712,10,0.0069240149999999995
712,13,0.013772366250000001
712,16,0.03770424375
712,17,0.00275586125
712,20,0.0033148099999999996
712,22,0.005332805
712,23,0.00865543375
712,24,0.0253162825
712,25,0.014079626250000001
712,27,0.00054024125
712,28,0.0020657175
712,29,0.0011333712499999999
712,31,0.0509990825
712,33,0.046827577499999995
712,35,0.00377271875
712,36,0.02638938375
712,37,0.00333078125
712,41,2.28691139375
712,42,0.01540981
712,43,1.046689835
712,45,0.000407415
712,47,0.00112853
712,52,0.002779935
712,74,0.005026190000000001
712,84,0.0075655725
712,85,0.0028067024999999996
712,86,0.0054045375
712,90,0.0018737225
712,95,0.01231915125
713,1,0.004106292499999999
713,10,0.002579825
713,13,0.00237095
713,16,0.00116356625
713,17,0.00025500874999999997
713,18,0.0022829625
713,22,0.00033706875000000003
713,23,0.0140187025
713,24,0.01314387125
713,25,0.0314810975
713,27,0.00294504375
713,28,0.019410996250000003
713,29,0.013255275
713,30,0.0028898574999999998
713,31,0.04101972375
713,32,0.00857746
713,33,0.00260286875
713,35,0.000285885
713,36,0.00457992375
713,41,0.88092419375
713,42,0.00417377125
713,43,2.6032170212500003
713,45,0.07089142125
713,55,0.0025842524999999997
713,64,0.004616359999999999
713,68,0.00128652
713,74,0.00602728
713,77,0.00051038125
713,78,0.01050529375
713,81,0.009939802499999999
713,84,0.00023355374999999996
713,85,0.0014148625
713,86,0.00201106
713,90,0.09691073875
713,95,0.005099945
713,97,0.0014714775
721,1,0.0133649225
721,5,0.00309685875
721,6,0.00041434750000000003
721,7,0.00206493875
721,10,0.032352965
721,16,0.0020497375
721,18,0.0016707225
721,19,0.0056220275
721,20,0.00661934625
721,21,0.01045448875
721,22,0.01467459875
721,23,0.009976694999999999
721,24,0.25625917
721,25,1.2222531374999999
721,26,0.005764005
721,27,0.05400977125
721,28,0.06126501249999999
721,29,0.04939780375
721,30,0.01564192625
721,31,0.02183900125
721,32,0.0017301937500000001
721,33,0.2106010125
721,35,0.031115606249999997
721,36,0.002335525
721,38,0.0009706312499999999
721,41,0.06930204499999999
721,42,0.01519715625
721,43,0.07956956
721,45,0.02464289125
721,46,0.010044712499999999
721,47,0.012079222499999999
721,49,0.00886958
721,50,0.0041219125
721,61,0.05470326125
721,77,0.0004283575
721,84,0.0014139762499999998
721,85,0.0015352699999999998
721,95,0.05469804125
722,5,0.000432975
722,10,0.0019715649999999998
722,13,0.0068936125
722,14,0.00556342875
722,15,0.0011524425
722,16,0.03540952375
722,20,0.02529749625
722,21,0.0009495524999999999
722,23,0.00421471125
722,24,0.07981375
722,25,0.3764207825
722,26,0.00232588
722,27,0.01544576875
722,28,0.1452159325
722,29,0.024052571249999998
722,30,0.004713385
722,31,0.0346747875
722,32,0.019696333749999996
722,33,0.052613669999999994
722,41,0.00245551
722,42,0.00875629125
722,43,0.0047280175
722,49,0.01767483375
722,78,0.00159474375
722,84,0.001959865
722,95,0.00955976
723,1,0.0008149162499999999
723,2,0.00014510625000000002
723,5,0.01295319375
723,10,0.023114395
723,11,0.0091470225
723,13,0.03303857375
723,14,0.00809455875
723,15,0.0017980875
723,16,0.0040714825
723,17,0.00042546624999999997
723,18,0.0026981862500000003
723,19,0.0061046975
723,20,0.02621319375
723,21,0.05180836625
723,22,0.03582903
723,23,0.02072395375
723,24,0.0560788375
723,25,0.080778005
723,26,0.024449232499999998
723,27,0.034242946249999996
723,28,0.10290786125
723,29,0.2190458625
723,30,0.0742788425
723,32,0.004921305
723,33,0.40938191375
723,35,0.043936906250000005
723,36,0.012630925
723,42,0.01154389625
723,43,0.020118248749999998
723,45,2.67641233
723,46,0.0067761575
723,47,0.00042338875
723,49,0.09566440749999999
723,50,0.00250697
723,56,0.00166243125
723,61,0.00173212625
723,62,0.0015745062500000001
723,64,0.0081338475
723,71,0.00520459
723,74,0.00774260625
723,77,0.00030902625
723,78,0.00205914125
723,79,0.0020083512499999997
723,80,0.00034677125
723,84,0.029685543749999998
723,85,0.0014713612499999999
723,86,0.0018385512500000002
723,93,0.00124117375
723,95,0.7645664825
723,96,0.0060674125
731,1,0.00024906375
731,8,0.03950234749999999
731,10,0.01775229
731,11,0.0026171975
731,12,0.023680003749999998
731,13,1.4683007562500001
731,14,0.1761948975
731,15,0.04486139125
731,16,0.568831205
731,17,0.0362581075
731,20,0.00804602875
731,22,0.032639052499999995
731,23,0.67998605375
731,24,0.00348159375
731,25,0.03979458375
731,27,0.0003299075
731,31,0.07717168875
731,32,1.5503835962499999
731,33,0.003666975
731,38,0.00958766875
731,41,0.00073124
731,43,0.023209651249999998
731,46,0.00443426
731,47,0.02012911375
731,49,0.0014120712499999999
731,56,0.0007699087500000001
731,59,0.00174594125
731,71,0.011054482499999999
731,74,0.01641316
731,77,0.024319551249999998
731,90,0.0417146125
731,95,0.12261790874999999
732,13,0.031175404999999996
732,14,0.0082139425
732,17,0.005572044999999999
732,18,0.26439328375
732,22,0.0023194724999999997
732,23,0.00658747
732,28,0.0015951062499999999
732,32,0.00148598875
732,45,0.00022388499999999997
732,58,0.005772097499999999
732,59,0.00123760625
732,63,0.00054059
732,64,0.0027760062499999996
732,73,0.00353721
732,74,0.033525232499999995
732,82,0.07326813125000001
732,84,0.0024904525000000004
732,86,0.003346075
732,95,0.00735878375
741,5,0.0168053925
