filename,source_url,sha256,size_bytes,http_status,retrieved_at
mospi_sae_2024-25_fre_2023-24.pdf,https://www.mospi.gov.in/sites/default/files/press_release/PRESS-NOTE-ON-SAE-2024-25-Q3-2024-25-FRE-2023-24-and-FE-2022-23-M1.pdf,7d98fc1d07365b13882849c246647b58d98c65bd4f437fe8073161c04582c6a0,1234833,200,2026-08-27T12:36:57.540680+00:00
